Restaurant ID,Restaurant Name,City,Locality,Latitude,Longitude,Aggregate rating
5869,Al Bake,New Delhi,"Living Style Mall, Jasola",28.5411661,77.2969779,2.5
18273623,Al-Bawarchi,New Delhi,"Living Style Mall, Jasola",28.5413659,77.2970442,3.1
2997,Big Dragon,New Delhi,"Living Style Mall, Jasola",28.5411385,77.296874,3.1
3371,BTW,New Delhi,"Living Style Mall, Jasola",28.5411254,77.2967702,3.3
3003,Capital Curry,New Delhi,"Living Style Mall, Jasola",28.54114,77.2968044,3.1
3004,Domino's Pizza,New Delhi,"Living Style Mall, Jasola",28.541291,77.2968703,2.5
3744,Ekta's Kitchen,New Delhi,"Living Style Mall, Jasola",28.5413197,77.2972363,3.2
9996,Gopal's,New Delhi,"Living Style Mall, Jasola",28.5412029,77.2967478,2.9
2999,Moti Mahal Delux,New Delhi,"Living Style Mall, Jasola",28.5413284,77.2971584,2.6
9929,Open Oven,New Delhi,"Living Style Mall, Jasola",28.5413124,77.2968302,3.4
3002,Relax Xpress,New Delhi,"Living Style Mall, Jasola",28.541297,77.2972593,3.2
5899,Roll Club,New Delhi,"Living Style Mall, Jasola",28.541186,77.2969868,2.7
2995,SM Gopal Ice Cream & Cakes,New Delhi,"Living Style Mall, Jasola",28.5412728,77.29685,3.2
9316,Bangla Sweet Corner,New Delhi,Lodhi Colony,28.582058,77.220711,2.6
311766,Chinois,New Delhi,Lodhi Colony,28.58455646,77.22361319,3.0
3493,Dawat,New Delhi,Lodhi Colony,28.5838333,77.2205314,2.9
18027962,Establishment Ristorante,New Delhi,Lodhi Colony,0.0,0.0,3.1
1407,Ganesha Sweets & Restaurant,New Delhi,Lodhi Colony,28.5863699,77.2264595,2.6
1917,Gopala,New Delhi,Lodhi Colony,28.5867198,77.2263697,3.3
3497,Green Chick Chop,New Delhi,Lodhi Colony,28.5829457,77.2206212,2.9
3494,Hot Chimney,New Delhi,Lodhi Colony,28.5837437,77.2205314,2.5
18222557,Icon,New Delhi,Lodhi Colony,28.5845896,77.2237649,3.2
1397,Juneja's Eating Plaza,New Delhi,Lodhi Colony,28.5845134,77.226729,3.4
18346857,Lodhi Knights,New Delhi,Lodhi Colony,28.5853283,77.2202427,3.1
6222,Ram Singh's Bhoj,New Delhi,Lodhi Colony,28.5834749,77.2205314,2.9
5727,Republic of Chicken,New Delhi,Lodhi Colony,28.5836257,77.2268188,2.7
776,Slice of Italy,New Delhi,Lodhi Colony,28.5823705,77.2269022,3.3
305604,Subway,New Delhi,Lodhi Colony,28.583169,77.226729,3.2
18391309,The Altitude Cafe and Deli,New Delhi,Lodhi Colony,28.5953744,77.1683836,3.1
18255171,Tokyo Mon Amour,New Delhi,Lodhi Colony,0.0,0.0,3.1
313280,Bhane,New Delhi,Lodhi Colony,28.58222618,77.22693745,3.6
18279453,Celeste,New Delhi,Lodhi Colony,28.5852944,77.2264595,3.5
9315,Chidambaram's New Madras Hotel,New Delhi,Lodhi Colony,28.5807713,77.2208457,3.8
18438416,CJ's Fresh,New Delhi,Lodhi Colony,28.5857905,77.2265194,3.8
303753,Elma's Brasserie,New Delhi,Lodhi Colony,28.5844597,77.226711,3.7
7515,Kunafa,New Delhi,Lodhi Colony,28.58456559,77.22656094,3.9
308195,Lahori Gate,New Delhi,Lodhi Colony,28.5836343,77.2269086,3.5
306088,M I Food Center,New Delhi,Lodhi Colony,28.5855632,77.2264595,3.8
307223,Sugar Blossoms,New Delhi,Lodhi Colony,28.5821,77.226937,3.6
18472648,Eywa by Saby @ Celeste,New Delhi,Lodhi Colony,0.0,0.0,0.0
658,Cafe Coffee Day,New Delhi,Lodhi Colony,28.5849428,77.2265367,2.3
304931,Guppy,New Delhi,Lodhi Colony,28.584686,77.2239062,4.1
18277165,Ping's Caf�� Orient,New Delhi,Lodhi Colony,28.5837316,77.223226,4.1
1819,The All American Diner,New Delhi,Lodhi Colony,28.5887789,77.2258757,4.1
6203,Armaan's Restaurant,New Delhi,Lodhi Road,28.5890553,77.23113,2.8
5840,Garden Chef,New Delhi,Lodhi Road,28.5897758,77.2194086,3.0
307695,Golooji's Chat Waat,New Delhi,Lodhi Road,28.58997,77.225607,3.3
307693,Oriental Lee,New Delhi,Lodhi Road,28.58997,77.225607,2.7
301654,Peshawari Restaurant,New Delhi,Lodhi Road,28.5811874,77.2209805,3.1
307696,Tikka Town,New Delhi,Lodhi Road,28.59026109,77.22557187,3.1
6202,Titu Restaurant,New Delhi,Lodhi Road,28.5891449,77.23113,2.9
300888,Vijay Dhaba,New Delhi,Lodhi Road,28.58415194,77.21767209,2.9
307694,Wild Willy,New Delhi,Lodhi Road,28.58997,77.225607,3.2
311470,Diva Spiced,New Delhi,Lodhi Road,28.5842189,77.2264595,3.7
307692,Granma's Homemade,New Delhi,Lodhi Road,28.58997,77.225607,3.6
4924,Karim's,New Delhi,Lodhi Road,28.5910546,77.2222225,3.8
302742,Sab Ki Khatir,New Delhi,Lodhi Road,28.5922808,77.2357472,3.7
18471330,Golden Bakery,New Delhi,Lodhi Road,28.5851606,77.2203517,0.0
6269,Krishan Sweets,New Delhi,Lodhi Road,28.5836,77.22048056,0.0
18423145,Rai Ji Caterers,New Delhi,Lodhi Road,28.5823457,77.2284355,0.0
18444040,Szoun Chinese Food,New Delhi,Lodhi Road,28.5823408,77.2161735,0.0
18391691,Yummy Mummy @ Delhi,New Delhi,Lodhi Road,28.58161703,77.21643761,0.0
1188,Lodi - The Garden Restaurant,New Delhi,Lodhi Road,28.5904431,77.2210583,4.2
7353,Aggarwal Sweets & Restaurant,New Delhi,Mahipalpur,28.5454809,77.1231232,2.7
7365,Ashirwad Dhaba,New Delhi,Mahipalpur,28.5422454,77.1183586,2.9
303851,Barichi Restaurant,New Delhi,Mahipalpur,28.549335,77.1277978,2.9
9097,Bikaner Sweets,New Delhi,Mahipalpur,28.542164,77.1184863,2.7
7317,Bikaner,New Delhi,Mahipalpur,28.54646,77.1249212,2.9
311067,Chatori Zubaan 2,New Delhi,Mahipalpur,28.5385371,77.1166056,3.0
305201,Chinese Mania,New Delhi,Mahipalpur,28.5429052,77.1228985,3.2
18312458,Da Pizza Corner,New Delhi,Mahipalpur,28.5452469,77.1281574,2.5
7332,Dhaba Cash 'N' Carry Kitchen,New Delhi,Mahipalpur,28.5415025,77.1180889,3.1
305180,Dom Dang Kins Restaurant,New Delhi,Mahipalpur,28.5434991,77.1243021,3.1
4312,First Choice,New Delhi,Mahipalpur,28.5437505,77.1285132,2.9
18356811,Hungry Hut,New Delhi,Mahipalpur,28.5420749,77.1291911,3.1
7315,Le Seasons Restaurant,New Delhi,Mahipalpur,28.5473907,77.1252807,2.8
9145,Moti Mahal Delux,New Delhi,Mahipalpur,28.5472115,77.1252807,3.0
18025111,Popsy's,New Delhi,Mahipalpur,28.5433267,77.1240222,3.0
303958,Prabhu,New Delhi,Mahipalpur,28.5470031,77.1245783,3.1
4311,Saptagiri,New Delhi,Mahipalpur,28.5455533,77.1229435,2.8
7309,Spice Hut,New Delhi,Mahipalpur,28.5462109,77.1237408,2.9
7307,Taste of Vishal,New Delhi,Mahipalpur,28.5426875,77.1187632,2.9
4315,The Tandoori Night,New Delhi,Mahipalpur,28.5467289,77.1249212,2.8
305151,Traffic Jaam,New Delhi,Mahipalpur,28.5468118,77.1267191,2.9
7366,Tripti,New Delhi,Mahipalpur,28.5492281,77.127618,3.1
9141,Uttaranchal Dhaba & Restaurant,New Delhi,Mahipalpur,28.5437174,77.1285619,2.9
18333396,Wah Ji Wah,New Delhi,Mahipalpur,28.5467116,77.1247414,2.9
7363,Resto 37,New Delhi,Mahipalpur,28.5500399,77.1286068,3.9
305181,Aakash Sweets & Caterers,New Delhi,Mahipalpur,28.5434422,77.1242919,0.0
18403469,Aapka Mangal Restaurant,New Delhi,Mahipalpur,28.5446537,77.1238424,0.0
18416845,Al-Karim,New Delhi,Mahipalpur,28.5459741,77.1254605,0.0
302475,Apna Dhaba,New Delhi,Mahipalpur,28.5232706,77.0996976,0.0
18489805,Burger Wala,New Delhi,Mahipalpur,28.5441077,77.128427,0.0
302473,Cafe Highway,New Delhi,Mahipalpur,28.5332421,77.1077373,0.0
18361932,Cake Point,New Delhi,Mahipalpur,28.5489147,77.1333427,0.0
18414467,Chatori Zubaan Chur Chur Naan,New Delhi,Mahipalpur,28.5386133,77.1167352,0.0
18358665,Coffee Shop,New Delhi,Mahipalpur,28.5354421,77.1137736,0.0
18427203,Colonel's Kebabs & Curries,New Delhi,Mahipalpur,0.0,0.0,0.0
18358663,Dhaba Cash 'n' Carry Kitchen Chur Chur Naan,New Delhi,Mahipalpur,28.5415117,77.1181406,0.0
18489807,Dolphin - The Food Cafe,New Delhi,Mahipalpur,28.5434269,77.1241504,0.0
305183,First Treat Bakers,New Delhi,Mahipalpur,28.5443024,77.1267191,0.0
305153,Flavours Of Delhi,New Delhi,Mahipalpur,28.5472207,77.1250299,0.0
18372674,Foresto Lawn & Restaurant,New Delhi,Mahipalpur,28.541621,77.1293063,0.0
18356797,Jain Sweets & Bakers,New Delhi,Mahipalpur,28.5469805,77.1247414,0.0
18414511,JD's Restaurant,New Delhi,Mahipalpur,28.5470234,77.1281314,0.0
18408033,Just Vada Pav,New Delhi,Mahipalpur,0.0,0.0,0.0
18358661,Kaka De Dhaba,New Delhi,Mahipalpur,28.5454551,77.1228536,0.0
18180072,Kolcata Bengali Dhaba,New Delhi,Mahipalpur,28.5435869,77.1239323,0.0
18311961,Kukkuu Da Dhaba,New Delhi,Mahipalpur,0.0,0.0,0.0
18416830,M&S Coffee Cafe,New Delhi,Mahipalpur,28.543156,77.1241121,0.0
18357534,Malabar Style Kitchen,New Delhi,Mahipalpur,28.5429013,77.1249279,0.0
18356819,Mathura Lassi Wala,New Delhi,Mahipalpur,28.5438292,77.125056,0.0
18356795,Metropolitan Cafe,New Delhi,Mahipalpur,28.5477027,77.1257302,0.0
18357529,Mr. Bake,New Delhi,Mahipalpur,28.5434512,77.1242983,0.0
311666,Mughal-E-Zaika,New Delhi,Mahipalpur,28.54348,77.1237525,0.0
18357541,Mukesh Bhojnalaya,New Delhi,Mahipalpur,28.5430525,77.1248542,0.0
312970,New Royal Blue Dhaba,New Delhi,Mahipalpur,28.5435989,77.1231232,0.0
305190,New Sharma Chicken Corner,New Delhi,Mahipalpur,28.5415121,77.1295415,0.0
303149,Pakwan,New Delhi,Mahipalpur,28.54953611,77.12881389,0.0
18168164,Pizza Corner,New Delhi,Mahipalpur,28.5432284,77.1239323,0.0
18489540,Pokhreli Kitchen,New Delhi,Mahipalpur,28.5469651,77.1264494,0.0
18268344,Rasoi,New Delhi,Mahipalpur,28.5495832,77.1285169,0.0
309219,Satya Dhaba,New Delhi,Mahipalpur,28.545437,77.1229265,0.0
9129,Sha-O-Lin Chinese Fast Food,New Delhi,Mahipalpur,28.5494988,77.1295057,0.0
18358657,Shahi Chicken Corner,New Delhi,Mahipalpur,28.5461773,77.1238424,0.0
312972,Shama Muradabadi,New Delhi,Mahipalpur,28.5440095,77.1283371,0.0
18415377,Sunil Punjabi Dhaba,New Delhi,Mahipalpur,28.5413686,77.1297061,0.0
18489534,Sunita Dhaba,New Delhi,Mahipalpur,28.549416,77.1279227,0.0
18313112,Taste of India,New Delhi,Mahipalpur,28.5505165,77.1293709,0.0
18416842,U.P. Al-Flah Restaurant,New Delhi,Mahipalpur,28.5457776,77.1252807,0.0
7362,Vaishno Da Dhaba,New Delhi,Mahipalpur,28.5451138,77.1230334,0.0
305189,Yadav Sweets,New Delhi,Mahipalpur,28.5442619,77.126764,0.0
3286,The Cavalry Bar - Maidens Hotel,New Delhi,"Maidens Hotel, Civil Lines",28.67367,77.2258308,2.7
4374,The Curzon Room - Maidens Hotel,New Delhi,"Maidens Hotel, Civil Lines",28.6737511,77.2258029,3.4
4373,The Garden Terrace - Maidens Hotel,New Delhi,"Maidens Hotel, Civil Lines",28.6737019,77.2256961,3.3
18232577,Ama Rabsel House,New Delhi,Majnu ka Tila,28.7030113,77.2282559,3.0
18317502,Cafe Plus,New Delhi,Majnu ka Tila,28.7024763,77.2287499,3.2
18410770,Hornbill,New Delhi,Majnu ka Tila,28.7015464,77.2283906,3.1
18303701,Orange Cafe & Restaurant,New Delhi,Majnu ka Tila,28.702491,77.2284355,3.1
18272391,ABC Restaurant,New Delhi,Majnu ka Tila,28.7003539,77.2276272,0.0
18422748,Achi Restaurant,New Delhi,Majnu ka Tila,28.702491,77.2284355,0.0
18424643,Asian House Restaurant,New Delhi,Majnu ka Tila,28.7008446,77.2280763,0.0
18481209,Cafe 59,New Delhi,Majnu ka Tila,0.0,0.0,0.0
304280,Drepung Loselling,New Delhi,Majnu ka Tila,28.7033781,77.2283457,0.0
18272389,Dus Bab,New Delhi,Majnu ka Tila,28.7000681,77.2274475,0.0
18261164,DZI House,New Delhi,Majnu ka Tila,28.701847,77.2282559,0.0
18391757,Good Luck Cafe,New Delhi,Majnu ka Tila,28.7024763,77.2287499,0.0
18273526,Kathmandu,New Delhi,Majnu ka Tila,28.6998976,77.2275373,0.0
309101,Kullu Manali Restaurant,New Delhi,Majnu ka Tila,28.7014373,77.227717,0.0
18446419,Lhamo's Kitchen,New Delhi,Majnu ka Tila,28.7027192,77.2284804,0.0
18424639,Lhasa Manthang Restaurant,New Delhi,Majnu ka Tila,28.7008361,77.2279864,0.0
18446411,Lhasa Thali House,New Delhi,Majnu ka Tila,28.7028407,77.2283457,0.0
18424646,Little Tibet,New Delhi,Majnu ka Tila,28.7010323,77.2281661,0.0
18261162,Lotus House Restaurant,New Delhi,Majnu ka Tila,28.7031094,77.2283457,0.0
18273530,Mahi Rasoi,New Delhi,Majnu ka Tila,28.7003464,77.2275645,0.0
18446424,New Open Restaurant,New Delhi,Majnu ka Tila,28.6998485,77.2274924,0.0
18272385,Rooftop Restaurant,New Delhi,Majnu ka Tila,28.7003556,77.227723,0.0
18424635,Somang House Restaurant,New Delhi,Majnu ka Tila,28.7008275,77.2278966,0.0
18272376,Tandoori Khazana,New Delhi,Majnu ka Tila,28.70116,77.2276272,0.0
18368943,Tsopema Restaurant,New Delhi,Majnu ka Tila,28.7016678,77.2282559,0.0
308286,33 Food,New Delhi,Malviya Nagar,28.5358021,77.216837,3.2
18261723,Burger Point,New Delhi,Malviya Nagar,28.5328102,77.2077878,3.3
18463424,Cafe Blur,New Delhi,Malviya Nagar,28.5349127,77.2185591,3.1
650,Cafe Coffee Day,New Delhi,Malviya Nagar,28.5379729,77.2133292,2.5
1037,Cafe Rendezvous,New Delhi,Malviya Nagar,28.5396208,77.2132741,3.3
6377,Cakes & Bakes,New Delhi,Malviya Nagar,28.5378192,77.210737,3.4
311609,Chatorey Chacha,New Delhi,Malviya Nagar,28.5340199,77.2097386,3.3
18175252,Chilli Dragon,New Delhi,Malviya Nagar,28.534252,77.218813,3.3
309448,DCK- Dana Choga's Kitchen,New Delhi,Malviya Nagar,28.5338079,77.2090133,3.4
2863,Divya's Rimpy Restaurant,New Delhi,Malviya Nagar,28.5338345,77.2089013,3.2
5135,Express Dhaba,New Delhi,Malviya Nagar,28.5403273,77.2127552,2.7
300828,Go Foodie,New Delhi,Malviya Nagar,28.5314946,77.2076299,3.3
18238307,Health Pan,New Delhi,Malviya Nagar,28.5403,77.2202141,3.4
1040,Karim's,New Delhi,Malviya Nagar,28.5383428,77.2146666,3.0
18285199,Karuna,New Delhi,Malviya Nagar,28.5340999,77.2169997,3.0
303423,Kathi,New Delhi,Malviya Nagar,28.5309799,77.2189683,2.8
18354972,King Chilly Kitchen,New Delhi,Malviya Nagar,28.5357192,77.2167814,3.2
18332076,Kolhapuri Veg Non-Veg Foods,New Delhi,Malviya Nagar,28.5337938,77.2169065,3.3
1406,Mehfil Dhaba,New Delhi,Malviya Nagar,28.5369107,77.2129078,3.4
308444,Moti Mahal Delux - Legendary Culinary,New Delhi,Malviya Nagar,28.5405605,77.2126586,2.6
309452,Open Oven,New Delhi,Malviya Nagar,28.5341102,77.209366,3.4
310312,Paapi Paet,New Delhi,Malviya Nagar,28.5330067,77.2079315,3.3
305162,Pepper Corn Express,New Delhi,Malviya Nagar,28.5394521,77.2132305,3.4
18471299,Pinch Of China,New Delhi,Malviya Nagar,28.534403,77.218629,3.2
4855,Pizza Hut Delivery,New Delhi,Malviya Nagar,28.5386054,77.2137832,2.8
18272382,Punjabee's Darbar,New Delhi,Malviya Nagar,28.538882,77.2134971,3.0
313398,Ramjee's,New Delhi,Malviya Nagar,28.5340507,77.2096823,3.3
307746,Rollmaal,New Delhi,Malviya Nagar,28.5388893,77.2135137,3.4
3043,Shaolin,New Delhi,Malviya Nagar,28.5341425,77.2069233,3.4
301190,Subway,New Delhi,Malviya Nagar,28.534046,77.2095102,2.8
18233599,The Chocolate Room,New Delhi,Malviya Nagar,28.5335269,77.2063347,3.4
1036,The Delhi Heights,New Delhi,Malviya Nagar,28.5327826,77.2078004,2.8
310665,Thok (The House of Kakori),New Delhi,Malviya Nagar,28.534082,77.2096819,3.4
18322671,Uloo,New Delhi,Malviya Nagar,28.5354885,77.2155012,3.2
18353692,Vadapav Junction & More,New Delhi,Malviya Nagar,28.5369963,77.2122866,3.3
18365877,Behrouz Biryani,New Delhi,Malviya Nagar,28.5369433,77.2119129,3.6
310848,Beliram Degchiwala,New Delhi,Malviya Nagar,28.5386851,77.2135506,3.5
18398602,Bhukkhar,New Delhi,Malviya Nagar,28.5344871,77.214436,3.9
18376472,Biryani Blues,New Delhi,Malviya Nagar,28.5391434,77.2132354,3.9
18455531,Bun Intended,New Delhi,Malviya Nagar,28.53449044,77.21034631,3.9
18208912,Casa Asia,New Delhi,Malviya Nagar,28.5357513,77.2124201,3.8
2586,Chic Fish,New Delhi,Malviya Nagar,28.5382487,77.2143619,3.5
301722,Dunkin' Donuts,New Delhi,Malviya Nagar,28.5363476,77.2115336,3.6
18285729,Farratta,New Delhi,Malviya Nagar,28.5386342,77.2138677,3.7
305526,Flavors of Chennai,New Delhi,Malviya Nagar,28.538922,77.2136687,3.7
18357542,Food For Thought,New Delhi,Malviya Nagar,28.5322332,77.2001377,3.8
18291199,FreshMenu,New Delhi,Malviya Nagar,28.5306173,77.2191149,3.7
5726,Giani's,New Delhi,Malviya Nagar,28.5363348,77.2115555,3.7
302922,Gopala,New Delhi,Malviya Nagar,28.5364161,77.2111963,3.8
7658,Green Chick Chop,New Delhi,Malviya Nagar,28.5341236,77.2093418,3.5
18286490,Hunger Must Die,New Delhi,Malviya Nagar,28.5312482,77.2087849,3.7
7654,Kolkata Kathi Roll,New Delhi,Malviya Nagar,28.5340565,77.2097112,3.6
18254534,Max Grille and Kitchen,New Delhi,Malviya Nagar,28.5393306,77.2133213,3.5
9100,Moti Sweets,New Delhi,Malviya Nagar,28.5363955,77.2115266,3.6
6475,Nazeer Foods,New Delhi,Malviya Nagar,28.5366373,77.2123353,3.6
300302,Nikashee,New Delhi,Malviya Nagar,28.5340283,77.2090442,3.7
304302,Noodle Box,New Delhi,Malviya Nagar,28.5370577,77.2177996,3.5
306166,Pema's,New Delhi,Malviya Nagar,28.5342075,77.2072907,3.6
18345755,Plumber - The Lounge,New Delhi,Malviya Nagar,28.5388893,77.2136424,3.9
9751,Pudding & Pie,New Delhi,Malviya Nagar,28.5363564,77.2093777,3.7
2867,RP's Restaurant,New Delhi,Malviya Nagar,28.5406266,77.2185071,3.5
8346,Soi Thai,New Delhi,Malviya Nagar,28.5320727,77.2000632,3.6
305871,Speedy Chow,New Delhi,Malviya Nagar,28.538886,77.2135346,3.6
18425151,Stoned Age Kitchen,New Delhi,Malviya Nagar,28.5317046,77.2079315,3.9
998,Suribachi,New Delhi,Malviya Nagar,28.539624,77.2132758,3.5
452,Swagath,New Delhi,Malviya Nagar,28.5364058,77.2116173,3.5
18163892,The Delhi Canteen,New Delhi,Malviya Nagar,28.5384888,77.2142624,3.6
18432219,The Grill Kitchen,New Delhi,Malviya Nagar,28.5331227,77.2060663,3.8
18458339,The Midnight Heroes,New Delhi,Malviya Nagar,28.5339573,77.21055888,3.7
18375421,The Salad Bowl,New Delhi,Malviya Nagar,28.5322327,77.2002839,3.5
209,Domino's Pizza,New Delhi,Malviya Nagar,28.5363241,77.211528,2.3
18428394,Food Army,New Delhi,Malviya Nagar,28.5373992,77.2243276,2.3
1030,Moti Restaurant,New Delhi,Malviya Nagar,28.536674,77.2121141,2.4
7661,New Baba Da Dhaba,New Delhi,Malviya Nagar,28.5331218,77.2170275,2.0
6179,Tunday Kababi,New Delhi,Malviya Nagar,28.5406063,77.2126555,2.2
18446475,Dilli BC,New Delhi,Malviya Nagar,28.5325807,77.2036117,4.4
311161,Litti.In,New Delhi,Malviya Nagar,28.5364058,77.2111802,4.0
313206,Nizam's Kathi Kabab,New Delhi,Malviya Nagar,28.5384902,77.2145409,4.0
18334452,Pepper Kitchen,New Delhi,Malviya Nagar,28.5355604,77.2104778,4.0
18253111,Rustom's Cafe & Bakery,New Delhi,Malviya Nagar,28.5311532,77.2184409,4.1
18219545,Salad Days,New Delhi,Malviya Nagar,28.535704,77.21051,4.0
18348970,Stop My Starvation,New Delhi,Malviya Nagar,28.5364043,77.2112209,4.3
18334465,Sushi Junction,New Delhi,Malviya Nagar,28.5340992,77.2072826,4.0
18272370,Vero Gusto,New Delhi,Malviya Nagar,28.5367368,77.2118497,4.1
311846,Snack Junction,New Delhi,Mandi House,28.6268536,77.2321792,3.2
311432,Turant,New Delhi,Mandi House,28.6267282,77.2319851,3.3
304972,Snacks Point,New Delhi,Mandi House,28.62540821,77.2337174,0.0
18356812,The Sweet Spot,New Delhi,Mandi House,28.6304834,77.2305796,0.0
18294392,Kafe @ Museum,New Delhi,Mansingh Road,28.61,77.22,0.0
308489,Friends Cafe,New Delhi,Mathura Road,28.52182344,77.29213391,0.0
313175,Aromas of Pind,New Delhi,Mathura Road,28.52175981,77.29338784,4.2
301842,Apna Dhaba and Caters,New Delhi,Mayapuri Phase 2,28.6307787,77.119036,3.2
311378,Green Chick Chop,New Delhi,Mayapuri Phase 2,28.6308872,77.1186217,2.7
301830,Jai Shree Durga South Indian Corner,New Delhi,Mayapuri Phase 2,28.6308138,77.120189,3.0
18323144,Malabar Catering House,New Delhi,Mayapuri Phase 2,28.6216271,77.1193692,3.2
311377,Meenakshi Bhawan,New Delhi,Mayapuri Phase 2,28.6307842,77.119336,3.1
301848,New Raja Sweets,New Delhi,Mayapuri Phase 2,28.6258469,77.1144456,2.9
307998,Pizza Treat,New Delhi,Mayapuri Phase 2,28.6258815,77.1155946,3.0
5940,Pudding & Pie,New Delhi,Mayapuri Phase 2,28.6258347,77.1141938,3.1
301826,Rita Chinese Food,New Delhi,Mayapuri Phase 2,28.6257821,77.1160349,3.1
312923,Vibes of Punjab,New Delhi,Mayapuri Phase 2,28.6227746,77.1176174,3.2
301817,Ramji Di Hatti & Caterers,New Delhi,Mayapuri Phase 2,28.6307493,77.120274,3.5
301820,Spicy Tadka,New Delhi,Mayapuri Phase 2,28.6308168,77.1196062,3.5
18460315,Mr. Tandoori Lal,New Delhi,Mayapuri Phase 2,28.6307568,77.1204704,0.0
301809,Om Sweets & Caterers,New Delhi,Mayapuri Phase 2,28.6258268,77.1118707,0.0
18368012,Sardar Ji Take Away & Caterers,New Delhi,Mayapuri Phase 2,28.6259394,77.1139522,0.0
18429423,9 is Mine,New Delhi,Mayur Vihar Phase 1,28.607116,77.297847,2.6
6180,Aashirwad,New Delhi,Mayur Vihar Phase 1,28.6089584,77.2924811,3.2
301108,Aggarwal Sweet & Bakers,New Delhi,Mayur Vihar Phase 1,28.5891462,77.3081612,2.9
8105,Amit Hotel,New Delhi,Mayur Vihar Phase 1,28.5903034,77.3088206,2.9
313185,Angrezee Dhaba,New Delhi,Mayur Vihar Phase 1,28.58521417,77.30209798,2.8
8109,Ankur Family Restaurant,New Delhi,Mayur Vihar Phase 1,28.5892005,77.3062786,2.9
304267,Bansal Sweet,New Delhi,Mayur Vihar Phase 1,28.6082009,77.2934295,2.7
313351,Baskin Robbins,New Delhi,Mayur Vihar Phase 1,28.6071522,77.2905861,3.1
309227,Caravan Resto Bar,New Delhi,Mayur Vihar Phase 1,28.6078005,77.2938353,3.2
18285695,Celebration Multi Cuisine Restaurant,New Delhi,Mayur Vihar Phase 1,28.6065957,77.2952484,2.7
18146358,Chatto Chapati,New Delhi,Mayur Vihar Phase 1,28.61013581,77.30096575,3.0
312715,Chawla's�_,New Delhi,Mayur Vihar Phase 1,28.58918625,77.30109818,2.7
311245,China Town,New Delhi,Mayur Vihar Phase 1,28.5979305,77.2952961,2.7
6173,China Town,New Delhi,Mayur Vihar Phase 1,28.6080098,77.2936557,2.7
301353,Dazzle Pastry Shop,New Delhi,Mayur Vihar Phase 1,28.6083198,77.2928133,2.6
300957,Delicacy Foods,New Delhi,Mayur Vihar Phase 1,28.6030873,77.2932581,3.2
312703,Dolphin Rolls,New Delhi,Mayur Vihar Phase 1,28.5898772,77.3078187,2.9
6183,Durbar Restaurant,New Delhi,Mayur Vihar Phase 1,28.6043403,77.2930355,2.7
301037,Ever Green Pastry Shop,New Delhi,Mayur Vihar Phase 1,28.6095613,77.291701,3.1
8069,Evergreen Sweets Corner,New Delhi,Mayur Vihar Phase 1,28.5946814,77.3122802,3.0
306107,Great Plates By AJ,New Delhi,Mayur Vihar Phase 1,28.5921814,77.2964127,3.1
308359,Green Chick Chop,New Delhi,Mayur Vihar Phase 1,28.5978455,77.2946516,3.2
18260604,Haqeem's,New Delhi,Mayur Vihar Phase 1,28.6070462,77.2904619,2.7
6185,Himalaya Food Corner,New Delhi,Mayur Vihar Phase 1,28.6078263,77.2956989,2.7
304259,Hot Joint Fast Food,New Delhi,Mayur Vihar Phase 1,28.6045493,77.2894952,2.6
300959,Hyderabadi Dum Biryani,New Delhi,Mayur Vihar Phase 1,28.60318802,77.29358397,2.7
18238249,Kasturi Family Restaurant,New Delhi,Mayur Vihar Phase 1,28.6090326,77.2925747,3.0
309346,Kerala Cafe,New Delhi,Mayur Vihar Phase 1,28.6071044,77.2947422,3.3
307306,Keuchen Paradise,New Delhi,Mayur Vihar Phase 1,28.6081948,77.2938753,2.8
18203881,Kook For Health,New Delhi,Mayur Vihar Phase 1,28.6081736,77.2938857,3.3
18138441,Lahorian's Sweets & Bakers,New Delhi,Mayur Vihar Phase 1,28.6044435,77.293569,2.9
8531,Mr. Baker's,New Delhi,Mayur Vihar Phase 1,28.5977616,77.2949573,3.0
18267785,Night Food Delivery,New Delhi,Mayur Vihar Phase 1,28.606978,77.290883,2.7
8110,Nine 2 Nine Snacks & Restaurant,New Delhi,Mayur Vihar Phase 1,28.5890442,77.3065907,2.9
18281964,Punjabi Mirch,New Delhi,Mayur Vihar Phase 1,28.6074925,77.2952184,3.0
2932,Rasoi The Food Express,New Delhi,Mayur Vihar Phase 1,28.6065091,77.2953531,2.6
6182,Republic of Chicken,New Delhi,Mayur Vihar Phase 1,28.5977308,77.2949166,2.8
18324529,Sandwichai,New Delhi,Mayur Vihar Phase 1,28.6069738,77.29047,3.3
308237,SB's Raisins,New Delhi,Mayur Vihar Phase 1,28.6078223,77.2938335,2.8
311894,Shanghai Kitchen,New Delhi,Mayur Vihar Phase 1,28.61184943,77.28870839,3.1
300960,Shiv Shakti Restaurant,New Delhi,Mayur Vihar Phase 1,28.6035787,77.2933571,3.0
308222,Smoky Chettinad,New Delhi,Mayur Vihar Phase 1,28.60690952,77.29534686,2.8
18258510,Spice Fusion,New Delhi,Mayur Vihar Phase 1,28.6065417,77.2956494,3.1
308526,Sweet Toof Designer Cakes,New Delhi,Mayur Vihar Phase 1,28.60545101,77.29909826,3.1
301118,The Chef,New Delhi,Mayur Vihar Phase 1,28.5894261,77.3084321,3.2
